# Extended metadata for cities.csv (not used by C++ parser)
# Source: GeoNames cities1000 India subset (CC BY 4.0)
city,geoname_id,admin1_code,state,population,latitude,longitude
Adiyanuthu,13494692,25,Tamil Nadu,17851,10.330750,77.981180
Adoni,1279335,02,Andhra Pradesh,184625,15.627880,77.274950
Adra,1279334,28,West Bengal,22159,23.496680,86.683630
Adri,1279332,09,Gujarat,6952,20.965910,70.288570
Adur,1279323,13,Kerala,29652,9.155950,76.731920
Aduthurai,1279318,25,Tamil Nadu,11705,11.015420,79.480930
Adyar,10846475,19,Karnataka,7034,12.870330,74.922570
Afzalgarh,1279307,36,Uttar Pradesh,27753,29.393700,78.673930
Afzalpur,1279306,19,Karnataka,27088,17.199860,76.360180
Agar,1279299,35,Madhya Pradesh,37917,23.711770,76.015710
Agaram_Tamil_Nadu,11677565,25,Tamil Nadu,15610,10.443250,77.948480
Agartala,1279290,26,Tripura,400004,23.836050,91.279390
Agastinuagan,13494567,21,Odisha,6411,19.370030,85.034280
Agastiswaram,1279282,25,Tamil Nadu,9717,8.099640,77.521530
Agatti,12382221,14,Lakshadweep,7700,10.835220,72.182170
Agra,1279259,36,Uttar Pradesh,1430055,27.183330,78.016670
Agrahara Samakkulam,11488167,25,Tamil Nadu,10289,11.152790,77.011040
Ahilyanagar,1279228,16,Maharashtra,367140,19.094570,74.738430
Ahiri,1279237,16,Maharashtra,14609,19.413860,80.003590
Ahirkheri,10689564,35,Madhya Pradesh,10165,22.680000,75.804820
Ahiwara,10447536,37,Chhattisgarh,20384,21.357990,81.417940
Ahmadabad Cantonment,13157075,09,Gujarat,7588,23.047680,72.609870
Ahmadpur_Maharashtra,1279227,16,Maharashtra,43936,18.706220,76.937310
Ahmadpur_West_Bengal,1279225,28,West Bengal,8855,23.830090,87.686610
Ahmedabad,1279233,09,Gujarat,6357693,23.025790,72.587270
Ahmedgarh,13494596,23,Punjab,31302,30.677310,75.826330
Ahor,1279221,24,Rajasthan,16867,25.368700,72.780380
Ahraura,1279219,36,Uttar Pradesh,25075,25.015790,83.032940
Ahwa,1279213,09,Gujarat,15004,20.757180,73.686260
Air Khas,1279195,36,Uttar Pradesh,3798,25.932370,79.514560
Airavadanallur,11664491,25,Tamil Nadu,7423,9.905750,78.155210
Airoli,7279599,16,Maharashtra,100000,19.150960,72.996250
Aish Maqam,1279192,12,Jammu and Kashmir,6519,33.865030,75.283690
Aistala,7302860,28,West Bengal,19425,23.180000,88.580000
Aizawl,1279186,31,Mizoram,293416,23.728940,92.717910
Ajaigarh,1279181,35,Madhya Pradesh,16656,24.898790,80.259210
Ajani Khurd,12402219,16,Maharashtra,1178,18.619900,76.941250
Ajanur,10877918,13,Kerala,33079,12.336140,75.092970
Ajara,1279154,16,Maharashtra,17257,16.116010,74.210970
Ajeetgarh,13494610,24,Rajasthan,15414,27.419330,75.821430
Ajjampur,1279161,19,Karnataka,10795,13.727940,76.006800
Ajmer,1279159,24,Rajasthan,542321,26.452100,74.638670
Ajnala,1279158,23,Punjab,21107,31.844730,74.762950
Akaira,9915841,10,Haryana,7110,28.231030,76.850810
Akalgarh_Punjab,10256352,23,Punjab,7678,30.759510,75.645650
Akalkot,1279147,16,Maharashtra,40103,17.525320,76.206110
Akalkuva,10815768,16,Maharashtra,17840,21.554300,74.019220
Akaltara,1279144,37,Chhattisgarh,22712,22.024630,82.426410
Akasahebpet,10770254,02,Andhra Pradesh,1500,17.504550,82.565970
Akathiyur,11463051,13,Kerala,5847,10.680880,76.094190
Akbarpur_Uttar_Pradesh,1279134,36,Uttar Pradesh,36865,26.429530,82.534310
Akdoni Khurd,11729536,38,Jharkhand,6321,24.157890,86.279670
Akera,10822641,24,Rajasthan,9062,27.012080,75.808840
Akhnur,1279126,12,Jammu and Kashmir,20756,32.895500,74.734860
Akividu,1279123,02,Andhra Pradesh,40413,16.582250,81.381120
Akkarampalle,7302805,02,Andhra Pradesh,44219,13.650000,79.420000
Aklera,1279115,24,Rajasthan,26240,24.412880,76.567190
Akluj,1279113,16,Maharashtra,39972,17.892410,75.021380
Akoda,13353611,35,Madhya Pradesh,12534,26.533380,78.903640
Akodia,1279110,35,Madhya Pradesh,11652,23.380270,76.598750
Akola,1279105,16,Maharashtra,428857,20.709570,76.998100
Akot,1279094,16,Maharashtra,92637,21.096300,77.058800
Ala,13353478,13,Kerala,10493,10.253530,76.185680
Alagappapuram,11656767,25,Tamil Nadu,9626,8.146780,77.541310
Alagapuram,1279084,25,Tamil Nadu,8345,11.887050,78.917580
Alagdiha,13353385,38,Jharkhand,4609,23.733270,86.452710
Alamadi,1466038,25,Tamil Nadu,7424,13.209200,80.109700
Alamelumangapuram,13494650,25,Tamil Nadu,7900,12.942230,79.186880
Alampalaiyam,11556989,25,Tamil Nadu,20286,11.363530,77.767730
Alampur_Madhya_Pradesh,1279072,35,Madhya Pradesh,10686,26.025140,78.796970
Alampur_Telangana,1279074,40,Telangana,14060,15.879870,78.133520
Aland,1279068,19,Karnataka,42371,17.564250,76.568540
Alandi,1279066,16,Maharashtra,28645,18.677560,73.898680
Alandur,1279064,25,Tamil Nadu,164430,13.002500,80.206110
Alandurai,1279063,25,Tamil Nadu,7221,10.953220,76.790030
Alang,12196119,09,Gujarat,18480,21.398780,72.175440
Alangad,11184118,13,Kerala,47329,10.101920,76.291040
Alanganallur,1279062,25,Tamil Nadu,12331,10.046970,78.090330
Alangayam,1279061,25,Tamil Nadu,18327,12.622350,78.752070
Alangudi,1279059,25,Tamil Nadu,12367,10.360600,78.984920
Alangulam,1279058,25,Tamil Nadu,28558,8.864040,77.499370
Alankod,11462864,13,Kerala,33918,10.746030,76.034810
Alapakam,1465883,25,Tamil Nadu,14390,12.894440,80.111110
Alappakkam_Tamil_Nadu,11446049,25,Tamil Nadu,9404,12.676040,79.995360
Alappuzha,1278985,13,Kerala,240991,9.490040,76.326400
Alattur,1279053,13,Kerala,26720,10.650000,76.533330
Alaudia,11638946,38,Jharkhand,4943,23.685570,84.732940
Alawalpur,1279050,23,Punjab,7815,31.431610,75.656140
Aldona,1279045,33,Goa,6606,15.593370,73.874820
Alengad,11463700,13,Kerala,47329,10.119010,76.302260
Alevur,10845981,19,Karnataka,6302,13.310070,74.788560
Ali,10265188,07,Delhi,27169,28.516100,77.309930
Alibag,1279027,16,Maharashtra,20752,18.648130,72.875790
Aliganj,1279023,36,Uttar Pradesh,26652,27.493580,79.171270
Aligarh_Rajasthan,1279019,24,Rajasthan,7626,25.965170,76.083020
Aligarh_Uttar_Pradesh,1279017,36,Uttar Pradesh,753207,27.881450,78.074640
Alikherva,13157080,09,Gujarat,8951,22.281070,73.717920
Alipur,1279005,07,Delhi,20736,28.798620,77.133140
Alipur Duar,1279003,28,West Bengal,65232,26.483500,89.522860
Alirajpur,1258815,35,Madhya Pradesh,28498,22.303930,74.355680
Aliyabad,1278999,25,Tamil Nadu,14304,12.631680,79.216360
Allahganj,1278990,36,Uttar Pradesh,13824,27.545400,79.687150
Allapalli,1278987,16,Maharashtra,10772,19.431720,80.063770
Allapuram,13494716,25,Tamil Nadu,31211,12.895090,79.127860
Allinagaram,1278983,25,Tamil Nadu,94453,10.027370,77.478150
Allipur,13494728,40,Telangana,11276,17.676300,77.628870
Allipura,13353457,19,Karnataka,9930,13.488480,77.458590
Almora,1278974,39,Uttarakhand,32442,29.597130,79.659110
Alnavar,1278973,19,Karnataka,17228,15.427270,74.741110
Along,1278969,30,Arunachal Pradesh,18425,28.169510,94.800600
Alot,1278964,35,Madhya Pradesh,24115,23.763360,75.556620
Alur_Karnataka,1278953,19,Karnataka,6604,12.978050,75.990940
Alur_Kerala,11462933,13,Kerala,9807,10.602960,76.096110
Alur_Tamil_Nadu,11655763,25,Tamil Nadu,15063,8.193110,77.364280
Aluva,7279600,13,Kerala,24108,10.107640,76.351580
Alwa Tirunagari,1278943,25,Tamil Nadu,9289,8.606350,77.939830
Alwar,1278946,24,Rajasthan,322568,27.562460,76.625000
Alwarkurichchi,1278944,25,Tamil Nadu,10045,8.783800,77.395240
Alwaye,1278941,13,Kerala,23703,10.106490,76.354840
Amalapuram,1278935,02,Andhra Pradesh,53231,16.578680,82.006090
Amalner,1278931,16,Maharashtra,97369,21.039830,75.058870
Amanganj,1278923,35,Madhya Pradesh,13886,24.426640,80.035790
Amanpur,1278921,36,Uttar Pradesh,10362,27.712220,78.737880
Amaravati_Andhra_Pradesh,12261477,02,Andhra Pradesh,103000,16.514000,80.516000
Amaravati_Karnataka,10855441,19,Karnataka,2628,14.515900,75.819340
Amardad,13157062,09,Gujarat,5872,21.697130,69.720570
Amargarh,10432960,23,Punjab,7339,30.462070,76.014380
Amarkantak,1278905,35,Madhya Pradesh,8416,22.674860,81.759080
Amarpatan,1278899,35,Madhya Pradesh,19409,24.313710,80.977030
Amarpur_Bihar,1278895,34,Bihar,25336,25.039670,86.902470
Amarpur_Tripura,1278897,26,Tripura,11906,23.525700,91.658790
Amarwara,1278889,35,Madhya Pradesh,14141,22.297800,79.169430
Amathur,13494617,25,Tamil Nadu,4708,9.562860,77.858860
Ambad,1278871,16,Maharashtra,31553,19.613010,75.789060
Ambagarh Chauki,1278869,37,Chhattisgarh,9889,20.776440,80.746080
Ambah,1278868,35,Madhya Pradesh,47177,26.704230,78.226780
Ambahta,1278867,36,Uttar Pradesh,14303,29.857060,77.335830
Ambaji,13157126,09,Gujarat,17753,24.331740,72.845640
Ambajogai,1278862,16,Maharashtra,74114,18.733120,76.386160
Ambala,1278860,10,Haryana,195153,30.360990,76.797820
Ambala Sadar,13157160,10,Haryana,104974,30.335440,76.862650
Ambaliyasan,13157072,09,Gujarat,7072,23.449860,72.423330
Amballur,11463522,13,Kerala,29341,10.434310,76.263410
Ambara,10210430,35,Madhya Pradesh,6282,22.190220,78.670790
Ambarnath,1278903,16,Maharashtra,253475,19.200000,73.166670
Ambasa,1278842,26,Tripura,16285,23.936000,91.854360
Ambasamudram,1278841,25,Tamil Nadu,35645,8.710680,77.451900
Ambattur,1278840,25,Tamil Nadu,466205,13.098180,80.161520
Ambepur,13353627,16,Maharashtra,5035,18.688260,72.985530
Ambicapur Pt VI,13156867,03,Assam,7971,24.782620,92.789190
Ambicapur Pt VIII,13156898,03,Assam,11691,24.820880,92.775430
Ambikanagar,11184125,19,Karnataka,3556,15.127230,74.656990
Ambikapur,1278827,37,Chhattisgarh,121071,23.118920,83.195370
Ambikapur Part-X,13156903,03,Assam,14283,24.799250,92.791960
Ambikapuram,11477658,13,Kerala,28592,10.793850,76.653030
Ambivali T. Tungartan,13353637,16,Maharashtra,6497,18.897750,73.172910
Amboli,13157064,09,Gujarat,6137,21.288510,72.950620
Ambur,1278815,25,Tamil Nadu,114608,12.791630,78.716440
Amet,1278808,24,Rajasthan,17434,25.306090,73.925800
Amethi_Uttar_Pradesh,1278806,36,Uttar Pradesh,13684,26.156960,81.805190
Amgaon,1278802,16,Maharashtra,10972,21.371960,80.384460
Amguri,1278796,03,Assam,8494,26.814820,94.526140
Amingaon,1278787,03,Assam,8855,26.184910,91.678600
Amingarh,1278785,19,Karnataka,15073,16.056620,75.947730
Amini,12382220,14,Lakshadweep,7843,11.114080,72.719070
Aminpur,10524013,40,Telangana,36452,17.524200,78.322730
Amkhera,10458113,35,Madhya Pradesh,8957,23.213340,79.933360
Amla,1278775,35,Madhya Pradesh,30215,21.924850,78.127860
Amlabad,13353386,38,Jharkhand,4636,23.686960,86.376640
Amlagora,1278774,28,West Bengal,19038,22.846160,87.335590
Amlai,13353615,35,Madhya Pradesh,30354,23.198380,81.580640
Amli,1278768,52,Dadra and Nagar Haveli and Daman and Diu,33369,20.283330,73.016670
Amloh,1278758,23,Punjab,14696,30.608370,76.231990
Ammainaickanur,13494700,25,Tamil Nadu,19257,10.167070,77.913180
Ammanur,11423479,25,Tamil Nadu,7731,13.065050,79.653030
Ammapattinam,1278753,25,Tamil Nadu,6652,10.015340,79.231370
Ammapettai_Tamil_Nadu,1278752,25,Tamil Nadu,14572,10.794760,79.319860
Ammavarikuppam,11184126,25,Tamil Nadu,10750,13.177940,79.412780
Ammur,11441203,25,Tamil Nadu,12513,12.975000,79.362790
Amod,1278742,09,Gujarat,18742,21.993170,72.870470
Ampati,11875610,18,Meghalaya,0,25.462300,89.933250
Amrala,10269851,36,Uttar Pradesh,3263,28.779980,77.608740
Amravati,1278718,16,Maharashtra,647057,20.933330,77.750000
Amreli,1278715,09,Gujarat,117967,21.599830,71.211690
Amritsar,1278710,23,Punjab,1159227,31.622340,74.875340
Amroha,1278708,36,Uttar Pradesh,176253,28.903140,78.469840
Amroli,1278707,09,Gujarat,17082,21.250840,72.838780
Amta,1278703,28,West Bengal,16753,22.583440,88.010390
Amudalavalasa,1278698,02,Andhra Pradesh,39799,18.410250,83.902950
Amur,1278697,40,Telangana,64023,18.792840,78.276660
Anaimalai,1278692,25,Tamil Nadu,17208,10.583030,76.934410
Anaiyur,11664525,25,Tamil Nadu,63917,9.961520,78.111800
Anakapalle,1278688,02,Andhra Pradesh,86519,17.691340,83.003950
Anakaputhur,9972722,25,Tamil Nadu,48050,12.982800,80.126400
Anand,1278685,09,Gujarat,209410,22.552510,72.955200
Anand Nagar,13156801,03,Assam,2050,26.224050,90.226550
Anandanagar,13494743,26,Tripura,13814,23.808700,91.312990
Anandnagar,1278682,36,Uttar Pradesh,11220,27.100620,83.271560
Anandpar,13157110,09,Gujarat,13483,22.322000,70.845560
Anandpur_Odisha,1278681,21,Odisha,39585,21.214110,86.124920
Anandpur_Punjab,1278676,23,Punjab,16282,31.239260,76.502530
Anantapur,1278672,02,Andhra Pradesh,267161,14.677840,77.608130
Anantapuram,11442597,25,Tamil Nadu,6892,12.118610,79.382200
Anantnag,1278667,12,Jammu and Kashmir,150592,33.730680,75.154180
Anantpur,13353636,16,Maharashtra,6166,19.932890,75.012350
Ancharakandy,13353529,13,Kerala,23030,11.884100,75.485010
Andada,13157123,09,Gujarat,16730,21.655880,73.021510
Andipalayam,11184131,25,Tamil Nadu,25539,11.092460,77.312250
Andippatti,1278625,25,Tamil Nadu,27287,9.997970,77.620970
Andol,1278621,40,Telangana,24645,17.814580,78.077130
Andro,13494536,17,Manipur,8744,24.748540,94.042960
Andrott,12382219,14,Lakshadweep,11191,10.811860,73.674080
Anekal,1278609,19,Karnataka,44260,12.711100,77.695570
Angamali,1278602,13,Kerala,34399,10.190550,76.387890
Angul,1278593,21,Odisha,44386,20.840890,85.101920
Anini,12519333,30,Arunachal Pradesh,2384,28.797920,95.902280
Anjad,1278588,35,Madhya Pradesh,26289,22.041710,75.055190
Anjangaon,1278580,16,Maharashtra,56380,21.165160,77.309100
Anjani Budruk,12382162,16,Maharashtra,5543,20.172160,76.647770
Anjani Khurd,10503977,16,Maharashtra,3021,20.066880,76.478550
Anjanvel,1278574,16,Maharashtra,1621,17.551040,73.145670
Anjar,1278573,09,Gujarat,87183,23.113160,70.026710
Anjira,13494570,21,Odisha,6561,20.826440,86.033530
Anjugramam,11186282,25,Tamil Nadu,10982,8.154370,77.578070
Anjuna,1278566,33,Goa,9636,15.580050,73.744870
Anjur,8443026,13,Kerala,10860,10.591690,76.154490
Anklav,11184132,09,Gujarat,21003,22.377380,73.000720
Ankleshwar,1278553,09,Gujarat,89457,21.632360,72.990010
Anklesvar INA,13157133,09,Gujarat,24789,21.616750,73.027590
Ankola,1278551,19,Karnataka,22249,14.660490,74.304700
Annal Agraharam,11604573,25,Tamil Nadu,11129,10.948540,79.368260
Annamalainagar,1278546,25,Tamil Nadu,16289,11.400000,79.733330
Annavasal,1278541,25,Tamil Nadu,8906,10.460600,78.700290
Annigeri,1278540,19,Karnataka,28267,15.425130,75.433500
Annur,1278539,25,Tamil Nadu,20079,11.236160,77.105140
Anshing,1278534,16,Maharashtra,19000,20.040900,77.315010
Ant_Uttar_Pradesh,13645541,36,Uttar Pradesh,7385,27.443150,80.468650
Anta,1278532,24,Rajasthan,32377,25.150000,76.300000
Antagarh,1278530,37,Chhattisgarh,6777,20.092560,81.158600
Antaliya,13157070,09,Gujarat,6936,20.765320,72.990660
Antarjal,13157092,09,Gujarat,11256,23.054450,70.083060
Anthicad,13353473,13,Kerala,9826,10.458380,76.121480
Anthiyur,1278622,25,Tamil Nadu,21086,11.575060,77.590430
Antri,1278516,35,Madhya Pradesh,9949,26.058040,78.210270
Antu,1278515,36,Uttar Pradesh,8316,26.056540,81.902670
Anupgarh,1278510,24,Rajasthan,33309,29.191110,73.208610
Anuppanadi,11664493,25,Tamil Nadu,26158,9.903960,78.143260
Anuppankulam,13494685,25,Tamil Nadu,13526,9.419410,77.843030
Anuppur,1278508,35,Madhya Pradesh,19899,23.103440,81.690830
Anupshahr,1278507,36,Uttar Pradesh,25306,28.357480,78.269140
Anwaram,1445585,40,Telangana,6840,17.632970,78.379530
Anwari,10509681,34,Bihar,6702,25.153240,83.622950
Aonla,1278498,36,Uttar Pradesh,50011,28.274020,79.165210
Appukkudal,11522022,25,Tamil Nadu,10610,11.468450,77.576640
Apra,10713706,23,Punjab,6258,31.086280,75.879070
Apta,1278486,16,Maharashtra,4007,18.854130,73.129630
Aquem,13157019,33,Goa,6511,15.258360,73.985670
Ara,11627234,38,Jharkhand,13547,23.760410,85.541500
Arachchalur,11522908,25,Tamil Nadu,12034,11.162700,77.700720
Arakandanallur,11676587,25,Tamil Nadu,5713,11.972020,79.222760
Arakkonam,1278471,25,Tamil Nadu,79080,13.084490,79.670530
Aralgoria,13353389,38,Jharkhand,4647,23.751940,86.364280
Arambagh,1278466,28,West Bengal,60639,22.883330,87.783330
Arambol,1278464,33,Goa,10000,15.686810,73.704490
Aramboli,1278463,25,Tamil Nadu,22846,8.249620,77.521610
Arang,1278458,37,Chhattisgarh,19091,21.196390,81.969120
Arangaon,1278455,16,Maharashtra,29591,19.026810,74.714870
Arantangi,1278448,25,Tamil Nadu,40814,10.172350,78.991180
Araria,1278446,34,Bihar,79021,26.149340,87.513230
Arasur,11488257,25,Tamil Nadu,11510,11.086630,77.114600
Aravakkurichchi,1278435,25,Tamil Nadu,12412,10.775980,77.908690
Arcot,1278432,25,Tamil Nadu,55955,12.905690,79.318970
Arempudi,13156746,02,Andhra Pradesh,5073,17.269630,82.375140
Areraj,8740819,34,Bihar,26014,26.550300,84.680100
Arimalam,1278409,25,Tamil Nadu,8948,10.254980,78.884030
Ariyallur,13353528,13,Kerala,22558,11.083280,75.849040
Ariyalur,1278405,25,Tamil Nadu,29144,11.138490,79.075560
Ariyankuppam,11679729,22,Puducherry,29808,11.895320,79.807090
Ariyur,13494641,25,Tamil Nadu,7251,12.875580,79.103390
Arjunda,1278400,37,Chhattisgarh,4851,20.946050,81.202000
Arjyapalli Marine,12518877,21,Odisha,8001,19.316700,84.973730
Arkalgud,1278393,19,Karnataka,16810,12.761710,76.060350
Arki,1278389,11,Himachal Pradesh,3293,31.151960,76.966750
Arkula,10846473,19,Karnataka,5077,12.874300,74.943450
Arni,1278454,25,Tamil Nadu,63671,12.667710,79.285290
Aron,1278365,35,Madhya Pradesh,28010,24.381090,77.417390
Aroor,10628607,13,Kerala,39214,9.869400,76.304980
Arrah,1278483,34,Bihar,261430,25.556290,84.663350
Arsande,11626385,38,Jharkhand,9582,23.429650,85.351430
Arshakunti,10853355,19,Karnataka,10567,13.078490,77.422470
Arsikere,1278354,19,Karnataka,53216,13.314460,76.257040
Arsodiya,13157061,09,Gujarat,5859,23.248980,72.521220
Artist Village,8199556,16,Maharashtra,6000,19.032270,73.042760
Arukutti,1278345,13,Kerala,17944,9.866670,76.350000
Arumanai,8224697,25,Tamil Nadu,16283,8.366960,77.243330
Arumbanur,11664437,25,Tamil Nadu,6148,9.994370,78.192450
Arumbavur,1278344,25,Tamil Nadu,12467,11.380960,78.729650
Arumuganeri,1278343,25,Tamil Nadu,27266,8.568800,78.090910
Aruppukkottai,1278340,25,Tamil Nadu,87722,9.509600,78.095880
Aruvankad,1278433,25,Tamil Nadu,5175,11.363150,76.757900
Arvi,1278335,16,Maharashtra,42822,20.995850,78.229140
Arwal,1278334,34,Bihar,51849,25.242810,84.665710
Arwani,13353369,12,Jammu and Kashmir,11815,33.782260,75.067390
Arya,10839490,35,Madhya Pradesh,1603,22.921370,76.942940
Asan Khurd,10697139,10,Haryana,6873,29.404450,76.873230
Asandh,1278320,10,Haryana,27125,29.521190,76.605520
Asangaon,1278317,16,Maharashtra,13104,19.438660,73.305940
Asansol,1278314,28,West Bengal,504271,23.683330,86.983330
Asara_Maharashtra,10453057,16,Maharashtra,3449,20.059010,78.012580
Asara_Uttar_Pradesh,10202136,36,Uttar Pradesh,15959,29.247140,77.308860
Asarganj,1278308,34,Bihar,6327,25.150460,86.686390
Asham,1430684,12,Jammu and Kashmir,4841,34.251710,74.625940
Ashmuji Khalsa,13353356,12,Jammu and Kashmir,5567,33.671290,75.072660
Ashokapuram,13494681,25,Tamil Nadu,12993,11.101730,76.954480
Ashoknagar,1278297,35,Madhya Pradesh,81828,24.575780,77.731230
Ashoknagar Kalyangarh,7302861,28,West Bengal,111475,22.864160,88.637010
Ashta_Madhya_Pradesh,1278294,35,Madhya Pradesh,53184,23.017540,76.722080
Ashta_Maharashtra,1278296,16,Maharashtra,37105,16.949430,74.409360
Ashti_Maharashtra,1278290,16,Maharashtra,13084,19.376710,76.225200
Asifabad,1278282,40,Telangana,23059,19.358510,79.284150
Asika,1278279,21,Odisha,21428,19.611140,84.659980
Asind,1278278,24,Rajasthan,16611,25.734200,74.332780
Asola,13156988,07,Delhi,13275,28.457260,77.184130
Asudubi,13156860,03,Assam,7356,26.023160,90.665830
Atarra,1278228,36,Uttar Pradesh,46168,25.286180,80.571550
Ateli Mandi,1278223,10,Haryana,7619,28.100800,76.259800
Athagarh,1278216,21,Odisha,17304,20.519990,85.629650
Athani,1278208,19,Karnataka,47842,16.726130,75.064210
Athiyannur,13353569,13,Kerala,40712,8.393000,77.063710
Athmallik,1268610,21,Odisha,12298,20.721150,84.535140
Athner,1278196,35,Madhya Pradesh,11915,21.623820,77.915230
Atholi,13353545,13,Kerala,28213,11.388530,75.759700
Atmakur_Andhra_Pradesh,1278201,02,Andhra Pradesh,35137,15.881090,78.587040
Atmakur_Telangana,1278200,40,Telangana,12297,16.338020,77.808550
Atrauli,1278190,36,Uttar Pradesh,47512,28.029640,78.285710
Atraulia,1278189,36,Uttar Pradesh,11847,26.333300,82.947270
Atru,1278187,24,Rajasthan,11141,24.876860,76.661050
Attani,1278185,25,Tamil Nadu,8430,11.522050,77.512190
Attanur,11682203,25,Tamil Nadu,9827,11.500610,78.135570
Attayampatti,1278182,25,Tamil Nadu,13852,11.532720,78.053630
Attibele,1278181,19,Karnataka,20532,12.778090,77.772590
Attili,1278178,02,Andhra Pradesh,68196,16.700000,81.600000
Attimarappatti,11676044,25,Tamil Nadu,22218,8.739880,78.105340
Attingal,1278176,13,Kerala,37346,8.696090,76.815070
Attippatti,11664990,25,Tamil Nadu,8384,9.493890,78.127110
Attippattu,10790583,25,Tamil Nadu,11034,13.263290,80.291100
Attur_Tamil_Nadu,1278173,25,Tamil Nadu,61793,11.594140,78.601430
Atul,13157040,09,Gujarat,3486,20.543640,72.941140
Audhan,10688646,16,Maharashtra,4732,20.848070,74.766090
Auhammadpur Majri,10263042,07,Delhi,17462,28.729220,77.038270
Aur,7645180,23,Punjab,4063,31.068390,76.002450
Aurad,1278156,19,Karnataka,19849,18.253970,77.417610
Auraiya,1278152,36,Uttar Pradesh,70508,26.465170,79.509180
Aurangabad Cantonment,13353676,16,Maharashtra,18051,19.876090,75.291610
Aurangabad_Bihar,1278148,34,Bihar,102244,24.752040,84.374200
Aurangabad_Maharashtra,1278149,16,Maharashtra,1175116,19.877570,75.342260
Auras,1278142,36,Uttar Pradesh,6591,26.914140,80.507920
Auroville,6620455,25,Tamil Nadu,2000,12.005490,79.808850
Ausa,1278139,16,Maharashtra,36118,18.247280,76.499300
Avadattur,11532626,25,Tamil Nadu,9869,11.701350,77.863820
Avadi,1278130,25,Tamil Nadu,345996,13.114700,80.109810
Avalepalli,11333814,25,Tamil Nadu,17859,12.771370,77.859410
Avalpundurai,11522812,25,Tamil Nadu,11789,11.231050,77.718190
Avanigadda,1278122,02,Andhra Pradesh,25761,16.021480,80.918080
Avaniyapuram,11664565,25,Tamil Nadu,89635,9.881790,78.112550
Avanoor,7283587,13,Kerala,5000,10.608260,76.176200
Avanur,11463028,13,Kerala,7879,10.602370,76.175230
Avarpuri,10967943,16,Maharashtra,4882,19.793180,79.129210
Aversa,1278117,19,Karnataka,4286,14.733330,74.300000
Avilala,13156773,02,Andhra Pradesh,24839,13.611060,79.420800
Avinashi,1278124,25,Tamil Nadu,28868,11.192970,77.268650
Avinissery,13353489,13,Kerala,13983,10.469940,76.230050
Awantipur,1278103,12,Jammu and Kashmir,12647,33.919780,75.015150
Aya Nagar,13157005,07,Delhi,33123,28.472020,77.132700
Ayakod,11655558,25,Tamil Nadu,8874,8.345660,77.298740
Ayakudi,1278100,25,Tamil Nadu,27156,10.449920,77.551980
Ayanavelikulangara Vadakku,11501853,13,Kerala,24268,9.042980,76.522970
Ayancheri,10924994,13,Kerala,26293,11.626090,75.674270
Ayikudi,11680754,25,Tamil Nadu,15129,9.003220,77.344940
Aymanam,7576656,13,Kerala,34470,9.606840,76.500550
Ayodhya,1278094,36,Uttar Pradesh,53293,26.799090,82.204700
Ayodhyapattanam,11682168,25,Tamil Nadu,11517,11.675460,78.240910
Ayyalur,11186287,25,Tamil Nadu,17100,10.481850,78.156390
Ayyampalaiyam,1278091,25,Tamil Nadu,12175,10.225280,77.748490
Ayyampettai,1278090,25,Tamil Nadu,16263,10.901410,79.179840
Ayyanur Teppakkuttai,11532784,25,Tamil Nadu,6986,11.596000,77.983880
Azamgarh,1278083,36,Uttar Pradesh,116644,26.068320,83.183580
Azara,12523246,03,Assam,8780,26.124080,91.611610
Azhagiapandipuram,1279083,25,Tamil Nadu,11392,8.300660,77.443940
Azhikkal,1253500,13,Kerala,8117,11.940430,75.305120
Azhikkod,8441383,13,Kerala,25195,11.919850,75.335490
Azhiyur,10924927,13,Kerala,30023,11.693480,75.560130
Azhoor,13353542,13,Kerala,27390,8.644150,76.798970
Baba Bakala,1278077,23,Punjab,8946,31.555450,75.263890
Babai_Madhya_Pradesh,1278073,35,Madhya Pradesh,16741,22.702560,77.934940
Babai_Rajasthan,1278070,24,Rajasthan,10620,27.887600,75.762230
Babarpur,10265086,07,Delhi,37058,28.687470,77.285580
Baben,13157119,09,Gujarat,15610,21.137250,73.096470
Baberu,1278064,36,Uttar Pradesh,15607,25.547110,80.704430
Babina,1278058,36,Uttar Pradesh,35538,25.239470,78.470280
Bablai,10436834,10,Haryana,26412,30.357290,76.879000
Babra,1278054,09,Gujarat,25270,21.845770,71.305440
Babrala,1278052,36,Uttar Pradesh,16670,28.264190,78.405600
Babugarh,1278051,36,Uttar Pradesh,7156,28.723530,77.846770
Bacheli,10781410,37,Chhattisgarh,21435,18.684350,81.268610
Bachhraon,1278036,36,Uttar Pradesh,29232,28.926940,78.234560
Bachhrawan,1278035,36,Uttar Pradesh,12809,26.470900,81.115800
Bachra,11624853,38,Jharkhand,12969,23.688440,85.085530
Bad_Bihar,10790914,34,Bihar,1979,25.113010,84.292980
Bad_Uttar_Pradesh,10438617,36,Uttar Pradesh,14559,27.410670,77.692240
Bada,10347914,24,Rajasthan,20372,26.064790,75.021550
Bada Barabil,1278026,21,Odisha,56870,22.111860,85.386840
Bada Malhera,8740328,35,Madhya Pradesh,18335,24.564120,79.307120
Badagabettu,10845973,19,Karnataka,9309,13.333480,74.799900
Badagal Ulipadi,10846439,19,Karnataka,7062,12.952060,74.958150
Badagara,1278023,13,Kerala,76493,11.597760,75.581420
