# City coordinates for WeatherIQ (GeoNames cities1000, India)
# Format: city,latitude,longitude
# Source: https://download.geonames.org/export/dump/cities1000.zip (CC BY 4.0)
city,latitude,longitude
Raghunandanpur,24.650760,87.972770
Raghunathpur_Bihar,25.644920,87.917620
Raghunathpur_West_Bengal,23.538780,86.673500
Raghunathpuram,17.677090,78.962340
Raha,26.233330,92.516670
Rahanal,19.270400,73.027240
Rahata,19.716640,74.481090
Rahatgarh,23.789680,78.394730
Rahimatpur,17.592100,74.199660
Rahon,31.052750,76.119070
Rahud,21.812610,82.506290
Rahuri,19.390690,74.649790
Raia,15.304990,73.970960
Raichur,16.205460,77.355670
Raiganj,25.612810,88.124490
Raigarh,21.897640,83.396600
Raighar,19.887790,82.071770
Raikot,30.650000,75.600000
Rail,30.998990,76.467590
Raipur Domana,32.798440,74.782650
Raipur Rani,30.585600,77.021770
Raipur Rasulpur,31.401550,75.594340
Raipur_Chhattisgarh,21.233330,81.633330
Raipur_Rajasthan,26.042590,74.023730
Raipur_Uttarakhand,30.310970,78.089790
Rairangpur,22.266750,86.173850
Raisen,23.330330,77.781100
Raisinghnagar,29.535830,73.449170
Raiwala Bara,30.018640,78.229300
Raj Pur Khurd,28.494450,77.190830
Raj-Nandgaon,21.096870,81.028900
Raja Pur Khurd,28.635170,77.033030
Raja Ranapur,20.061680,85.343640
Raja Sansi,31.720210,74.800800
Rajabhita,23.866670,86.333330
Rajakhera,26.898020,78.171000
Rajakheri,23.859310,78.785200
Rajakilpakkam,12.919440,80.169720
Rajaldesar,28.028490,74.474420
Rajamahendravaram,17.005170,81.777840
Rajaori,33.375260,74.309200
Rajapalayam,9.452960,77.553350
Rajapur_Maharashtra,16.656790,73.517010
Rajapur_Uttar_Pradesh,25.389000,81.145000
Rajasingamangalam,9.635740,78.846130
Rajauli,24.644860,85.500280
Rajgamar,22.381970,82.832980
Rajgangpur,22.200000,84.583000
Rajgarh_Himachal_Pradesh,30.851420,77.300660
Rajgarh_Madhya_Pradesh,24.008260,76.732500
Rajgarh_Rajasthan,28.642010,75.386120
Rajgir,25.028280,85.420790
Rajgurunagar,18.866670,73.900000
Rajim,20.963510,81.879940
Rajkot,22.291610,70.793220
Rajmahal,25.053030,87.830480
Rajnagar,24.889290,79.911780
Rajopatti urf Kota Bazar,26.584060,85.505060
Rajpipla,21.866670,73.500000
Rajpur,21.940220,75.136080
Rajpur Sonarpur,22.438200,88.432050
Rajpura,30.478560,76.592840
Rajsamand,25.071450,73.879800
Rajula,21.038540,71.443450
Rajur,20.110870,78.893110
Rajura,19.779470,79.364590
Rakh Gadi Garh,32.669230,74.838870
Rakhabh Dev,24.075640,73.693040
Rakholi,20.216670,73.033330
Rakkiyapalaiyam,11.106070,76.942530
Ram Das,31.967390,74.908700
Ramachandrapuram,16.836360,82.028710
Ramachandrapuran,17.512580,78.288540
Ramachettipalaiyam,10.958180,76.920130
Ramagiri Udayagiri,19.160390,84.142650
Ramagundam,18.755000,79.474000
Ramalingapuram,9.402780,77.577260
Ramamangalam,9.933330,76.500000
Raman,29.950450,74.978520
Ramanapeta,17.289410,79.094170
Ramanathapuram,9.371580,78.830770
Ramanattukara,11.178020,75.868920
Ramanayyapeta,16.945160,82.238500
Ramanuj Ganj,23.806370,83.699810
Ramapuram_Andhra_Pradesh,13.100910,79.184100
Ramapuram_Tamil_Nadu,13.031790,80.182430
Ramavarappadu,16.520860,80.680780
Ramban,33.242780,75.235130
Rambha,19.516670,85.100000
Ramdurg,15.945790,75.297850
Rameswaram_Andhra_Pradesh,14.740060,78.542590
Rameswaram_Tamil_Nadu,9.288500,79.312710
Ramganj Mandi,24.646480,75.943250
Ramgarh_Bihar,25.288930,83.653550
Ramgarh_Haryana,30.648660,76.889010
Ramgarh_Jammu_and_Kashmir,32.508400,74.964490
Ramgarh_Jharkhand,23.630300,85.521560
Ramgarh_Madhya_Pradesh,25.890560,78.329250
Ramgarh_Odisha,20.562560,85.991120
Ramgarh_Rajasthan,28.170960,74.979730
Ramgundam,18.800840,79.452060
Ramjibanpur,22.828150,87.608880
Ramkola,26.901720,83.837580
Ramnagar_Bihar,27.163710,84.323420
Ramnagar_Jammu_and_Kashmir,32.807280,75.311190
Ramnagar_Uttar_Pradesh,25.269070,83.029710
Ramnagar_Uttarakhand,29.392500,79.128300
Ramnagar_West_Bengal,22.777780,88.246390
Rampachodavaram,17.440880,81.775580
Rampur Hat,24.177370,87.782750
Rampur_Himachal_Pradesh,31.449430,77.630870
Rampur_Madhya_Pradesh,24.502490,81.055160
Rampur_Odisha,21.073510,84.340950
Rampur_Uttar_Pradesh,28.810140,79.026990
Rampura Phul,30.275630,75.242530
Rampura_Haryana,28.190260,76.601500
Rampura_Madhya_Pradesh,24.467000,75.439960
Rampura_Punjab,30.256000,75.241160
Rampura_Uttar_Pradesh,26.349670,79.182340
Ramtek,21.395620,79.327250
Ran,22.178610,69.333120
Ranaghat,23.176230,88.566670
Ranapur,22.647040,74.521180
Ranavav,21.687340,69.744850
Ranchi,23.343160,85.309400
Ranebennur,14.622390,75.629510
Rangapahar,25.855710,93.705160
Rangapara,26.837720,92.668760
Rangapuram,13.144830,79.397680
Rangat,12.505950,92.915500
Rangia,26.449310,91.613560
Rangpo,27.177330,88.533580
Rani,25.350310,73.308850
Rani Khera,28.706040,77.025840
Rania,29.524540,74.836890
Raniganj_Telangana,17.428410,78.493610
Raniganj_West_Bengal,23.616400,87.130610
Ranikhet,29.640820,79.432290
Ranipet,12.924710,79.333310
Ranipur_Madhya_Pradesh,22.576100,77.976680
Ranipur_Uttar_Pradesh,25.250340,79.062040
Ranir Bazar,23.834630,91.366140
Ranjangaon S,19.844040,75.214820
Ranoli,22.400730,73.135390
Ranpur,22.351610,71.711790
Rapar,23.572670,70.647180
Ras,26.305770,74.195250
Rasapudipalem,17.733080,83.316220
Rasikpur,24.285460,87.253790
Rasipuram,11.460090,78.186350
Rasra,25.857600,83.854870
Rasulabad,26.744910,80.490120
Ratangarh_Madhya_Pradesh,24.816670,75.116670
Ratangarh_Rajasthan,28.081370,74.618540
Ratannagar,28.213370,74.955210
Ratanpur,22.286600,82.168230
Rath,25.594740,79.566600
Rathian,32.895300,75.130820
Ratia,29.690290,75.576880
Ratlam,23.330330,75.040320
Ratnagiri,16.991540,73.310220
Ratnapuram,18.628270,79.551660
Ratnu Chak,32.666680,74.926680
Ratu,23.420450,85.214590
Raurkela Industrial Township,22.199940,84.861760
Raval,21.919080,69.481790
Ravapara,22.795570,70.825750
Raver,21.247570,76.035090
Ravu,22.637270,75.814740
Rawalsar,31.631370,76.834610
Rawan,21.684050,82.087410
Rawatbhata,24.929810,75.592090
Rawatsar,29.267240,74.402880
Raxaul,26.979820,84.850650
Ray,23.684300,85.054570
Raya_Punjab,31.542350,75.235680
Raya_Uttar_Pradesh,27.556070,77.789720
Rayachoti,14.057230,78.750560
Rayadrug,14.699710,76.852410
Rayagada,19.171320,83.414280
Rayagiri,9.303730,77.447530
Raybag,16.491780,74.773910
Razam,18.449090,83.659570
Razampeta,14.195440,79.158960
Razole,16.476080,81.839120
Red,16.998820,74.151510
Reddipalaiyam,13.107780,80.120560
Reddivaripalle,13.603100,79.046600
Reengus,27.363600,75.568380
Rees,18.895400,73.200040
Reethapuram,8.184300,77.248050
Rehambal,32.897550,75.068310
Rehli,23.637220,79.062750
Rehti,22.737810,77.433990
Reis Magos,15.507610,73.809720
Rekurti,18.468860,79.111880
Reliance Complex,22.343990,69.858990
Religara,23.712850,85.360950
Remuna,21.527980,86.871560
Rengali_Odisha,21.646020,84.053110
Rengte,24.481150,92.758580
Renigunta,13.651430,79.512560
Renukut,24.216410,83.035800
Renwal,27.157670,75.358080
Reodhar,24.619700,72.526200
Reoti,25.850910,84.377800
Repalle,16.018400,80.829580
Rerma,24.037160,84.081760
Resubelpara,25.904040,90.607470
Revadanda,18.553630,72.925590
Revelganj,25.789760,84.635960
Rewa,24.532560,81.292340
Rewari,28.199000,76.618300
Rhenok,27.178210,88.646750
Riasi,33.081150,74.832420
Rib,22.120680,70.746130
Richha,28.694670,79.522840
Rid,26.701170,74.538560
Rijokri,28.513870,77.115100
Risama,21.364530,80.371080
Rishikesh,30.107780,78.292550
Rishra,22.723940,88.345630
Risod,19.976710,76.787990
Robertsganj,24.688600,83.067840
Robertsonpet,12.956290,78.275390
Roha_Gujarat,23.196460,69.270760
Roha_Maharashtra,18.436870,73.119640
Rohini,28.743220,77.067780
Rohru,31.202690,77.754840
Rohtak,28.894470,76.589170
Roing,28.143180,95.844680
Ron,15.699350,75.734080
Roorkee,29.866320,77.891180
Ropar,30.968960,76.526950
Rosera_Bihar,25.754940,86.031550
Rosera_Madhya_Pradesh,22.942060,79.214820
Roshanpura,28.600570,76.989180
Rourkela,22.224960,84.864140
Rudarpur,26.444670,83.613020
Rudraprayag,30.284670,78.983540
Rudrapur,28.980000,79.400000
Rudravati,10.874340,77.410300
Run,26.842980,73.793070
Rupa,27.204840,92.400800
Rupahi Town,26.419710,92.745630
Rupiabathan,26.405380,91.343160
Rura,26.490010,79.901080
Rurki,30.369530,76.474150
Rusera,25.753550,86.025970
S. Rayavaram,17.454600,82.806200
Sabalgarh,26.249180,77.407860
Sabathu,30.974940,76.991370
Sabathu Cantonment,30.975440,76.992090
Sabaur,25.242800,87.044650
Sabo,23.214850,81.566600
Sabroom,23.001530,91.724270
Sachin,21.087180,72.881530
Sachin INA,21.091720,72.859080
Sad,25.612680,78.245190
Sadabad,27.438180,78.037580
Sadalgi,16.558700,74.532110
Sadasivpet,17.619250,77.952630
Sadat,25.671170,83.302690
Sadatpur Gujran,28.728340,77.248170
Sadhaura,30.385410,77.221990
Sadpalli,17.209950,80.836420
Sadri,25.185550,73.452880
Sadulshahar,29.908700,74.175670
Safapur,34.260550,74.664180
Safidon,29.405960,76.670420
Safipur,26.737830,80.343500
Sagalee,27.233800,93.496540
Sagar,14.164980,75.029010
Sagauli,26.763900,84.743410
Sagbara,21.544500,73.791730
Sagwara,23.679510,74.020130
Saha,30.311900,76.977070
Sahapur,22.524440,88.166940
Saharanpur,29.967900,77.545220
Saharsa,25.874980,86.596110
Sahaspur,29.121250,78.622730
Sahaswan,28.072270,78.750820
Sahawar,27.796030,78.833730
Sahibabad Daulotpur,28.747050,77.114650
Sahibganj_Bihar,26.308310,84.926950
Sahibganj_Jharkhand,25.244250,87.634810
Sahnidih,23.781900,86.250650
Sahur,21.307890,78.215280
Saidabad,28.527830,77.289860
Saidapur,16.564440,77.264940
Saidpur_Uttar_Pradesh,25.537490,83.223780
Saidpura,25.576800,85.045360
Saiha,22.491830,92.981430
Saij,23.218300,72.522000
Sailana,23.462190,74.923180
Saint Thomas Mount,13.003340,80.196140
Sainthia,23.948260,87.680450
Sairang,23.810340,92.652260
Saitlaw,23.971870,92.574540
Saitual,23.683070,92.967120
Saiyad-ul-ajaib,28.519230,77.203520
Saja,21.666670,81.316670
Sajipanadu,12.853980,74.995720
Sakharkherda,20.205630,76.397560
Sakit,27.434630,78.779030
Sakkimangalam,9.881190,78.192450
Sakleshpur,12.941190,75.784670
Saknepalli,18.928620,79.457120
Sakoli,21.087050,79.991450
Sakri_Chhattisgarh,22.105400,82.082090
Sakri_Maharashtra,20.991040,74.314750
Saktasanala,22.787360,70.803300
Sakti,22.026620,82.960910
Salakati,26.444190,90.364050
Salamba,28.114680,77.046370
Salamedu,11.908760,79.491880
Salangaippalaiyam,11.425990,77.570740
Salaya,22.310380,69.603760
Salem,11.653760,78.155380
Saligao,15.553590,73.790360
Saligram,13.499080,74.709430
Saloh,31.105760,76.131800
Salon,26.028570,81.454030
Salpara Molandubi Pt.-I,26.028330,90.673460
Salumbar,24.135240,74.044420
Salur,18.517160,83.205480
Salvador do Mundo,15.530360,73.836290
Salvav,20.408610,72.921790
Samalapuram,11.072380,77.197960
Samalka,28.534990,77.090790
Samalkha,29.235520,77.012730
Samalkot,17.056750,82.176390
Samana,30.153950,76.198510
Samanattam,9.868240,78.146280
Samangaon,19.968300,73.875560
Samarvarni,20.256340,73.008020
Samastipur,25.862220,85.779530
Samattur,10.602700,77.014090
Samayanallur,9.979210,78.035920
Samba,32.562450,75.119930
Sambalpur,21.465270,83.975730
Sambhal,28.584980,78.569590
Sambhar,26.908060,75.191370
Sambre,15.870030,74.611420
Samburvadakara,8.998560,77.387630
Samdari,25.812990,72.578790
Sampla,28.777180,76.771650
Samrala,30.836010,76.193240
Samsikapuram,9.415620,77.591730
Samthar,25.843480,78.906830
Samurou,24.700950,93.903320
Sanand,22.992270,72.381770
Sanaswadi,18.664450,74.109390
Sanaur,30.301820,76.457860
Sanawad,22.173910,76.069930
Sanchi,23.486460,77.737800
Sanchor,24.753610,71.772800
Sancoale,15.377940,73.903520
Sandi,27.288670,79.951900
Sandila,27.069890,80.514970
Sandur,15.086130,76.546920
Sanehwal,30.841340,75.985470
Sangamner,19.567840,74.211540
Sangareddi,17.624770,78.086690
Sangaria_Rajasthan,29.798860,74.466830
Sangat Kalan,30.083440,74.841260
Sangau ?E?,22.740660,93.057230
Sangli,16.854380,74.564170
Sangmeshwar,20.549920,74.528310
Sangod,24.927070,76.286490
Sangola,17.439480,75.193790
Sangramnagar,17.891950,75.006210
Sangrampur,24.673900,87.846760
Sangrur,30.245060,75.844880
Sanguem,15.229010,74.151490
Sangvi,21.807870,75.612920
Sanivarapupeta,16.730470,81.077690
Sanivarsante,12.728240,75.886690
Sanjali,21.548270,72.990340
Sanjan,20.191650,72.818270
Sanjeli,23.058400,73.970240
Sankagiri,11.475990,77.866370
Sankaramanallur,10.481130,77.362130
Sankarankovil,9.170480,77.541070
Sankarapatti,10.047700,78.747190
Sankaraperi,8.838680,78.105130
Sankarnagar,8.796940,77.734000
Sankeshwar,16.256490,74.481950
Sankheda,22.170210,73.578200
Sankrail,22.549970,88.225150
Sanpara,26.039020,91.512740
Sanquelim,15.564220,74.007990
Sanrha,25.797870,84.750450
Sanri,23.682920,85.505770
Sansari,19.905760,73.840100
Sansarpur,31.269230,75.619950
Sansikhara,23.745530,86.343870
Santirbazar,23.312330,91.561340
Santokhgarh,31.352050,76.317750
Santokhpur Unwan,26.949320,79.113880
Santpur,24.470520,72.770300
Santrampur,23.190190,73.895260
Sanuru,13.174740,74.991730
Sanvordem,15.262690,74.119650
Sanwer,22.974150,75.827100
Sao Jose de Areal,15.254650,74.014640
Saoner,21.385100,78.921550
Saori,21.112000,79.545620
Sap,17.582930,74.232910
Sapatgram,26.337320,90.123600
Sapotra,26.292800,76.752200
Saputara,20.578430,73.750660
Saragaon,21.986510,82.755770
Sarahan,31.509880,77.793950
Sarai Akil,25.378900,81.510350
Sarai Ekdil,26.744420,79.093530
Sarai Khas,31.408980,75.511240
Sarai Mir,26.027050,82.918430
Saraikela,22.699630,85.931260
Saraipali,21.315300,83.006290
Saraiya,24.801180,84.081600
Saram,23.762540,85.830030
Saranga,20.925520,85.264030
Sarangarh,21.586140,83.078500
Sarangpore,21.635850,73.047520
Sarangpur,23.566510,76.473060
Sarapaka,17.691290,80.869980
Sarauli,28.494040,79.091770
Sarauni,24.817910,87.314040
Saravli,19.777030,72.752800
Sarbhog,26.489320,90.884260
Sardarpur,22.665530,74.977360
Sardarshahr,28.440620,74.491000
Sardhana,29.145510,77.614330
Sardulgarh,29.692240,75.236080
Sargaon,21.900860,81.977240
Sargur,11.999710,76.396110
Saria,21.640090,83.363110
Sarigam INA,20.288450,72.850290
Sarila,25.775790,79.675350
Sarimpur,25.587690,83.993330
Sarjamda,22.747590,86.225730
Sarjapur,12.859850,77.786570
Sarka Ghat,31.698870,76.735290
Sarkar Periyapalaiyam,11.131490,77.404490
Sarkhej,22.982970,72.501960
Sarna,32.263060,75.583080
Sarni,22.103170,78.171590
Sarpara,26.095490,91.518440
Sarthebari,26.362930,91.223090
Sarubera,23.818130,85.996280
Sarupathar Bengali,27.340640,95.313500
Sarupathar_Assam,26.192640,93.864130
Sarwar,26.242520,75.128750
Sasaram,24.949420,84.016450
Sasni,27.702870,78.082780
Sasti,19.818350,79.330130
Sasvad,18.343510,74.031020
Satai,24.722030,79.630980
Satakha,25.924770,94.436480
Satalkheri,24.652180,75.998260
Satana,20.594830,74.203010
Satara,17.685890,73.993330
Sater,22.570490,75.779140
Satgawan,24.548040,84.281970
Satghara,26.397720,86.167840
Sathamba,23.170510,73.328280
Sathankulam,8.441640,77.913490
Sathupalli,17.249680,80.868990
Sathyamangalam,11.505260,77.238260
Satiawala,30.927300,74.645620
Satlapur,23.113000,77.526570
Satna,24.577260,80.827190
Satrampadu,16.705910,81.073820
Satraud Kalan,29.102950,75.814740
Satraud Khurd,29.130880,75.787750
Satrikh,26.860450,81.195670
Satrod Khas,29.130760,75.791650
Sattenapalle,16.393810,80.152210
Sattiyavijayanagaram,12.675880,79.318080
Sattur,9.355920,77.924570
Satwas,22.536280,76.684520
Satyamangala,13.019270,76.124340
Saugor,23.838770,78.738740
Saunda,23.664530,85.326940
Saundatti,15.766150,75.117780
Saurikh,27.030510,79.488130
Sausar,21.655760,78.796690
Savantvadi,15.904130,73.821910
Savanur,14.973350,75.337240
Savarkundla,21.337260,71.303500
Savda,21.150540,75.889380
Savgadh,23.616460,72.949550
Savli,22.561880,73.223170
Sawa,24.758880,74.579920
Sawai Madhopur,26.023010,76.344080
Sawar,25.755740,75.222920
Sawombung,24.873620,94.013570
Sawyerpuram,8.682160,78.026510
Sayadpur,20.727900,86.400670
Sayalgudi,9.169250,78.447020
Sayan,21.319770,72.881670
Sayla,22.549250,71.483240
Sector,28.570800,77.326100
Secunderabad,17.504270,78.542630
Sedaikavundanur,11.640310,78.180620
Sedam,17.178590,77.289980
Seer Hamdan,33.788700,75.243050
Seethanagaram,17.176700,81.692500
Sehore,23.200000,77.083330
Selamba,21.517860,73.821520
Selattanpatti,11.662750,78.094600
Selu,19.455120,76.440730
Semari,24.055350,73.856870
Semarwara,23.566800,73.742700
Sembedu,13.129790,79.563400
Sembianallur,11.177310,77.241310
Semmipalaiyam,11.009260,77.235700
Senapparetti,10.962510,78.113240
Sendamangalam,11.281110,78.234160
Sendarappatti,11.437290,78.521460
Sendhwa,21.685620,75.096220
Sengmai,24.945630,93.881400
Senur,12.947020,79.107050
Seohara,29.209040,78.588370
Seondha,26.154220,78.781200
Seoni Chhapara,22.393880,79.542360
Seoni Malwa,22.450460,77.466500
Seoni_Himachal_Pradesh,31.237000,77.119000
Seoni_Madhya_Pradesh,22.085030,79.550370
Seorinarayan,21.720550,82.593440
Seota,23.667980,85.520510
Sepon,27.110680,94.849470
Seppa,27.361730,93.039910
Serchhip,23.293120,92.846790
Serilingampalle,17.493130,78.301960
Serula,15.547740,73.843290
Sethiyathope,11.436860,79.542510
Setiya,22.217090,78.844850
Settithangal,12.956520,79.337060
Settiyarpatti,9.393500,77.493480
Settur,9.405640,77.478410
Sevilimedu,12.808260,79.686360
Sevugampatti,10.198760,77.804560
Sevur,12.955490,78.853070
Sewai,23.617520,85.678320
Shadipur Julana,29.123680,76.405160
Shafi Pur Ranhola,28.657290,77.040010
Shahabad_Haryana,30.167760,76.870460
Shahabad_Karnataka,17.130700,76.943610
Shahabad_Uttar_Pradesh,27.643100,79.940200
Shahada,21.545380,74.471060
Shahapur,19.452310,73.325720
Shahbazpur,26.305110,87.288650
Shahdara,28.603110,77.139880
Shahdol,23.293560,81.361900
Shahganj,26.049650,82.684230
Shahgarh,24.313650,79.118060
Shahi,28.550230,79.317610
Shahjahanpur,27.997360,76.449140
Shahjangi,25.231420,86.954320
Shahjanpur,27.881650,79.909180
Shahkot,31.081730,75.337080
Shahmirpet,17.594550,78.574930
Shahpur_Bihar,25.602930,84.404120
Shahpur_Gujarat,22.156110,70.770680
Shahpur_Jharkhand,24.031250,84.054280
Shahpur_Karnataka,16.696050,76.842200
Shahpur_Madhya_Pradesh,21.237420,76.225580
Shahpur_Uttar_Pradesh,29.350100,77.551600
Shahpura_Madhya_Pradesh,23.136630,79.664020
Shahpura_Rajasthan,27.391200,75.959560
Shahuwadi,16.909930,73.946540
Shajapur,23.426370,76.277750
Shakar,31.972040,75.063820
Shakar Pur Baramad,28.620810,77.279380
Shaktinagar_Gujarat,22.199610,69.659150
Shaktinagar_Karnataka,16.364910,77.358630
Sham Churasi,31.500280,75.749170
Shamgarh,24.188170,75.639030
Shamli,29.449700,77.309590
Shamsabad_Madhya_Pradesh,23.814950,77.495670
Shamsabad_Uttar_Pradesh,27.017180,78.123580
Shamshabad,17.251860,78.418350
Shamshi,31.866410,77.147200
Shangus,33.696860,75.283660
Shankar,31.148100,75.532340
Shankargarh,25.182000,81.617690
Shankrampet,18.049310,77.914180
Shantipur,23.247230,88.433020
Sharakpur,31.140610,75.507620
Shegaon,20.793200,76.699210
Shehera,22.950840,73.631180
Sheikhpura,25.139940,85.840960
Shekhpura,26.143870,85.390710
Shelar,19.322160,73.067700
Shella,25.178610,91.639520
Shendurjana,21.524880,78.283500
Shenkottai,8.977410,77.246330
Sheoganj,25.139150,73.067840
Sheohar,26.513930,85.293410
Sheopur,25.664720,76.696160
Sheragada,19.513010,84.604080
Shergarh,28.651280,79.368150
Sherghati,24.559500,84.791620
Sherkot,29.327040,78.574290
Sherpura,21.714260,72.971720
Shertallai,9.685810,76.339960
Shi Yomi,28.529990,94.373220
Shiggaon,14.990530,75.224990
Shikaripura,14.269800,75.356430
Shikarpur,28.280720,78.014110
Shikohabad,27.108000,78.586610
Shillong,25.568920,91.883130
Shimla,31.104420,77.166620
Shiraguppi,16.618750,74.709070
Shiravagilu,12.549210,74.987590
Shirdi,19.766160,74.477380
Shirgaon,19.695890,72.715270
Shirhatti,15.233520,75.579960
Shiriya,12.633370,74.930810
Shirpur,21.348210,74.880350
Shirud,20.735270,74.891870
Shirwal,18.150590,73.977880
Shishgarh,28.729280,79.314690
Shitlu,34.236850,74.350990
Shivaji Nagar_Maharashtra,18.530170,73.852630
Shivamogga,13.931570,75.567910
Shivani Pisa,20.095500,76.452950
Shivatkar,18.101570,74.214190
Shivnandanpur,23.190250,82.953180
Shivpur Charcha,23.328880,82.528090
Shivpuri,25.423780,77.662230
Shivrajpur,22.423190,73.608650
Sholapur,17.671520,75.910440
Sholavandan,10.021600,77.960870
Sholinganallur,12.889960,80.231270
Sholinghur,13.118100,79.420250
Sholur,11.485150,76.655570
Shopian,33.717230,74.834130
Shoranur,10.761810,76.270780
Shorapur,16.521000,76.757380
Shrigonda,18.615270,74.698950
Shrirampur_Maharashtra,19.622010,74.656990
Shrirampur_West_Bengal,22.752780,88.342220
Shrirangapattana,12.422640,76.684390
Shrivardhan,18.053180,73.001100
Shuganu,24.295460,93.873720
Shujalpur,23.406730,76.709800
Shyamnagar,22.833330,88.366670
Sialgudri,23.760550,86.351610
Siat,25.887890,73.738470
Sibsagar,26.984270,94.637840
Siddapur,14.343220,74.894000
Siddhapur,23.917830,72.372120
Siddipet,18.104830,78.848580
Sidhauli,27.282020,80.834500
Sidhi,24.403800,81.879540
Sidhpura,27.633120,78.869180
Sidlaghatta,13.388960,77.864440
Sidsar,21.718890,72.111200
Sihasa,22.702530,75.778750
Sihor,21.711340,71.961790
Sihora,23.487100,80.104040
Sijhua,23.768970,86.169070
Sijua,23.776170,86.330280
Sikandarabad,28.452260,77.700040
Sikandarpur_Haryana,29.415080,76.934160
Sikandarpur_Uttar_Pradesh,26.043270,84.052980
Sikandra,26.367220,79.629800
Sikandra Rao,27.688590,78.379850
Sikar,27.612060,75.139960
Sikhera,28.861720,77.570770
Sikhong Sekmai,24.637950,94.093440
Sikka,22.432180,69.841580
Sikkarayapuram,13.017660,80.102700
Silaiman,9.873110,78.190590
Silao,25.083580,85.428040
Silapathar,27.594410,94.724020
Silappadi,10.393970,78.007810
Silchar,24.827330,92.797870
Silchar Part-X,24.817250,92.813550
Silewara,21.291200,79.124040
Siliguri,26.710040,88.428510
Sillod,20.303030,75.652840
Siltara,21.381160,81.663780
Silvani,23.302600,78.440760
Silvassa,20.273860,72.996730
Simaluguri,26.918500,94.756840
Simaria,24.794970,81.152000
Simdega,22.615230,84.502080
Simga,21.628100,81.703760
Sindgi,16.918830,76.233680
Sindhnur,15.769830,76.755810
Sindi_Maharashtra,20.742380,78.587100
Sindkhed Raja,19.953630,76.126370
Sinduria,24.389990,83.603680
Singampunari,10.186200,78.415000
Singanallur,10.998980,77.032380
Singanuram,18.822180,79.501710
Singapperumalkovil,12.759470,80.007500
Singapur,17.469820,78.125740
Singarayakonda,15.230460,80.027940
Singarva,23.022880,72.697370
Singhana,28.099590,75.838950
Singhesar Asthan,25.982450,86.794500
Singoli,24.966670,75.300000
Singrauli,24.199730,82.675350
Singtam,27.234670,88.501680
Singur,22.809170,88.229440
Sini,22.793250,85.945430
Sinnar,19.845050,73.998660
Sinor,21.911170,73.339740
Sir Muttra,26.515010,77.372120
Sira,13.741550,76.904300
Siralkoppa,14.380700,75.250070
Sirappalli,11.454400,78.245320
Siraspur,28.758150,77.130870
Sirathu,25.642920,81.318550
Sirgitti,22.047130,82.148710
Sirgora,22.206340,78.883180
Sirhind,30.643210,76.384210
Sirka,23.645610,85.433330
Sirkazhi,11.237250,79.735850
Sirmaur,24.836480,81.364480
Sirohi,24.888380,72.847940
Sironcha,18.848310,79.963800
Sironj,24.103130,77.690550
Sirpur,19.479530,79.575580
Sirsa_Haryana,29.534890,75.028980
Sirsa_Uttar_Pradesh,25.263400,82.091900
Sirsaganj,27.057150,78.686610
Sirsi_Karnataka,14.620720,74.835540
Sirsi_Uttar_Pradesh,28.639160,78.643030
Sirsia,24.212040,86.313110
Sirsilla,18.388650,78.810480
Sirugamani,10.894960,78.530080
Siruguppa,15.630000,76.892170
Sirukalathur,12.982300,80.054920
Sirukkaveripakkam,12.853010,79.677180
Sirumugai,11.321370,77.005210
Sirur,18.827600,74.374750
Sisauli_Haryana,30.142970,77.259590
Sisauli_Uttar_Pradesh,29.413860,77.468900
Siswa Bazar,27.146520,83.758030
Sitamarhi,26.593570,85.490600
Sitamau,24.014730,75.353240
Sitapur_Chhattisgarh,22.780720,83.495450
Sitapur_Uttar_Pradesh,27.561920,80.682650
Sitarganj,28.929300,79.704360
Sithurajapuram,9.421370,77.787320
Siuliban,23.748600,86.784770
Siuri,23.908060,87.527730
Sivaganga,9.847010,78.483580
Sivagiri_Tamil_Nadu,9.344610,77.429110
Sivagirippatti,10.450150,77.530350
Sivakasi,9.449990,77.797970
Sivandipuram,8.706670,77.400050
Sivar,20.691690,77.051020
Sivni,20.688030,77.048860
Sivunipalli,17.844150,79.382240
Siwan,26.220960,84.356090
Siwana,25.651540,72.422430
Siwani,28.909090,75.614690
Soalkuchi,26.168060,91.571110
Soanpeta,18.969950,78.356270
Sogam,34.501370,74.382280
Sohagi,24.981810,81.695580
Sohagpur,22.700550,78.195220
Sohana,30.688710,76.706590
Sohela,21.301530,83.397970
Sohna,28.247370,77.065440
Sojat,25.924930,73.666330
Sojitra,22.538840,72.719840
Solakut,34.539090,74.255290
Solan,30.909080,77.108690
Solap,22.127780,88.158610
Solim,15.615210,73.767400
Solsumba,20.157490,72.789130
Somampalaiyam,11.048430,76.897300
Somandepalle,14.007740,77.608460
Someshvara,12.803510,74.864720
Someshwar,13.491120,75.066460
Sompeta,18.944190,84.584490
Somvarpet,12.596980,75.849570
Sonamukhi,23.305210,87.413360
Sonamura,23.475470,91.265900
Sonari_Assam,27.024620,95.016290
Sonegaon_Maharashtra,20.629150,78.692070
Sonepur_Bihar,25.696080,85.166690
Sonepur_Odisha,20.833330,83.916670
Songadh,21.169660,73.563570
Sonipat,28.994780,77.019370
Sonkach,22.971660,76.346670
Sonpet,19.025940,76.473940
Soolakkarai,9.536000,77.950550
Sopur,34.286710,74.472280
Sorab,14.381440,75.091830
